q1,q2,q3,q4,q5,q6,q7,q29,q58,q65,q67,weight,stratum,psu
5,1,3,1,,1.57,52.16,1,2,1,4,0.63,300,500587
7,2,4,1,A,1.78,80.74,1,1,1,1,1.3619,300,500587
6,1,3,1,E,1.7,65.77,1,4,1,3,0.63,300,500587
7,1,4,1,A,1.65,81.65,1,3,1,1,1.2293,300,500587
6,2,3,1,E,1.75,81.65,1,1,1,1,1.0787,300,500587
5,2,2,1,,1.8,79.38,1,2,1,1,1.2233,300,500587
4,1,2,1,,1.57,63.5,1,1,1,1,0.7442,300,500587
5,2,2,1,E,1.65,49.9,1,3,1,4,1.2233,300,500587
6,1,3,1,,,,3,1,1,2,0.63,300,500587
7,2,4,2,A,,,1,1,1,4,0.3511,300,500587
6,1,4,1,E,1.57,44.91,5,1,4,4,1.2293,300,500587
4,1,1,1,E,1.7,56.7,1,1,1,2,0.8754,300,500587
6,2,4,1,E,1.68,58.06,1,2,1,1,1.3619,300,500587
4,2,1,1,,1.73,63.5,1,1,1,1,1.23,300,500587
4,1,1,1,A,1.6,52.16,1,1,1,3,0.8754,300,500587
4,2,1,1,A,1.75,90.72,1,1,1,1,1.23,300,500587
4,1,1,1,,1.55,54.43,2,1,1,1,0.8754,300,500587
3,2,1,1,C,1.7,50.35,1,1,1,2,1.23,300,500587
4,1,1,1,,1.63,72.58,1,2,1,1,0.8754,300,500587
3,1,1,1,A,1.7,50.8,1,1,1,2,0.8754,300,500587
4,2,1,1,E,1.68,72.58,2,2,1,4,1.23,300,500587
4,2,1,2,C,1.8,75.75,1,1,1,4,1.2977,300,500587
3,1,1,1,E,,,1,1,1,1,0.8754,300,500587
3,1,1,1,,1.7,81.65,1,1,1,1,0.8754,300,500587
4,1,1,1,E,1.68,63.5,1,2,1,1,0.8754,300,500587
4,2,1,1,E,1.65,49.9,1,1,1,2,1.23,300,500587
4,1,1,1,E,1.55,56.7,1,4,1,1,0.8754,300,500587
3,1,1,1,E,1.52,45.36,1,1,1,4,0.8754,300,500587
4,1,1,1,,1.5,43.55,3,2,1,2,0.8754,300,500587
4,2,1,1,A,1.65,72.58,1,2,1,1,1.23,300,500587
4,2,1,1,ABC E,1.6,63.5,1,1,1,1,1.23,300,500587
3,1,1,1,,1.52,72.58,1,1,1,1,0.8754,300,500587
4,1,1,1,E,1.6,88.45,3,4,1,1,0.8754,300,500587
4,1,1,1,C,1.55,61.24,1,1,1,1,0.8754,300,500587
6,1,4,1,E,1.7,71.67,2,7,1,1,1.2293,300,500587
6,1,3,1,E,1.5,45.36,1,3,1,1,0.63,300,500587
4,2,2,1,E,1.73,117.94,1,1,1,1,1.2233,300,500587
7,1,4,1,E,1.73,54.43,1,1,1,3,1.2293,300,500587
6,1,3,1,E,1.5,58.97,1,6,1,3,0.63,300,500587
6,1,3,1,E,1.6,48.54,1,7,1,1,0.63,300,500587
6,1,3,1,E,1.65,56.25,1,2,1,1,0.63,300,500587
6,1,4,1,E,1.57,58.97,1,1,1,3,1.2293,300,500587
6,2,3,1,C E,1.8,99.79,1,3,1,1,1.0787,300,500587
6,2,4,1,E,1.73,82.56,1,1,1,1,1.3619,300,500587
5,1,2,1,E,1.68,52.16,1,1,1,2,0.7442,300,500587
7,1,4,1,E,1.68,70.31,1,2,1,1,1.2293,300,500587
5,2,2,1,C,1.65,46.27,1,2,,,1.2233,300,500587
5,1,2,1,E,1.6,48.54,1,2,1,1,0.7442,300,500587
5,2,2,1,E,1.78,63.5,1,,,,1.2233,300,500587
4,1,2,1,E,1.57,61.24,1,3,1,1,0.7442,300,500587
5,1,2,1,E,1.68,62.14,1,2,1,1,0.7442,300,500587
5,1,2,1,,,,1,1,1,1,0.7442,300,500587
6,1,3,1,A,1.73,54.43,1,7,2,1,0.63,300,500587
6,1,4,1,E,1.75,92.08,1,2,1,4,1.2293,300,500587
6,1,3,1,E,1.57,54.43,1,2,1,3,0.63,300,500587
6,2,3,1,E,1.73,102.06,1,3,1,1,1.0787,300,500587
7,1,4,1,E,1.55,63.5,1,1,1,4,1.2293,300,500587
5,1,2,1,,,,1,1,1,1,0.7442,300,500587
4,1,2,1,E,1.5,52.62,1,1,1,1,0.7442,300,500587
6,2,3,1,E,1.6,45.36,1,3,1,4,1.0787,300,500587
4,1,2,1,E,1.57,54.43,1,1,1,2,0.7442,300,500587
5,1,3,1,A,1.6,56.7,1,2,1,1,0.63,300,500587
5,1,2,1,E,1.6,64.86,1,1,1,1,0.7442,300,500587
6,1,3,1,E,1.7,80.74,1,1,1,1,0.63,300,500587
5,2,2,2,A,1.68,62.6,2,1,1,2,0.2008,300,500587
5,2,3,1,C E,1.73,57.61,1,1,1,1,1.0787,300,500587
5,1,2,1,E,1.57,113.4,1,1,1,1,0.7442,300,500587
6,1,3,1,,1.57,54.43,1,1,1,1,0.63,300,500587
6,1,3,1,,1.7,61.24,1,1,1,4,0.63,300,500587
6,1,3,1,E,1.55,52.16,1,2,1,4,0.63,300,500587
7,2,4,1,E,1.75,58.97,1,1,1,2,1.3619,300,500587
5,2,2,1,E,1.83,62.6,1,1,1,2,1.2233,300,500587
6,1,3,1,E,1.57,51.71,1,2,1,2,0.63,300,500587
6,1,3,1,E,1.57,57.61,1,1,1,1,0.63,300,500587
7,1,4,1,E,1.6,49.9,3,4,1,3,1.2293,300,500587
6,1,3,1,E,1.52,56.7,1,3,1,3,0.63,300,500587
7,2,4,1,E,1.7,56.7,1,3,1,4,1.3619,300,500587
6,2,3,1,,1.65,88.45,1,2,1,1,1.0787,300,500587
5,1,2,2,B  E,1.57,79.38,1,1,1,1,1.1624,300,500587
5,2,2,1,E,1.85,90.72,1,2,1,1,1.2233,300,500587
5,2,2,1,E,1.78,72.58,1,1,1,4,1.2233,300,500587
6,2,3,1,D,1.75,77.11,1,2,1,1,1.0787,300,500587
7,2,4,1,E,1.85,70.31,1,1,1,2,1.3619,300,500587
4,1,2,2,E,1.63,59.88,1,1,1,1,1.4045,300,500587
5,1,2,1,C,1.73,84.37,1,1,1,1,0.7442,300,500587
3,2,1,1,E,1.68,54.43,2,1,1,2,1.23,300,500587
6,2,4,1,C,1.78,74.84,1,1,1,1,1.3619,300,500587
6,2,4,1,E,1.75,125.19,1,1,1,1,1.3619,300,500587
5,1,2,1,E,1.52,60.33,1,1,1,1,0.7442,300,500587
6,2,3,1,,1.85,81.65,1,1,1,1,1.0787,300,500587
4,1,1,1,,1.63,52.16,1,2,1,2,0.8754,300,500587
4,1,1,1,A,1.5,43.09,1,1,1,2,0.8754,300,500587
4,2,1,1,,1.83,131.54,3,,1,1,1.23,300,500587
3,1,1,1,A,1.6,48.54,1,1,1,4,0.8754,300,500587
4,2,1,1,A,1.73,90.72,1,2,1,1,1.23,300,500587
3,2,1,1,E,1.73,70.76,1,1,1,3,1.23,300,500587
4,2,1,1,E,1.6,50.35,1,6,1,2,1.23,300,500587
4,1,1,1,E,1.7,54.43,1,1,1,2,0.8754,300,500587
4,2,1,1,E,1.78,111.13,1,2,1,1,1.23,300,500587
4,2,1,1,,,,1,1,1,1,1.23,300,500587
3,1,1,1,E,1.63,72.58,1,1,1,1,0.8754,300,500587
5,2,1,2,E,1.85,68.04,1,1,1,2,1.9902,300,500587
4,1,1,1,E,1.68,61.24,1,1,1,1,0.8754,300,500587
4,2,1,1,A,1.73,63.5,1,1,1,4,1.23,300,500587
4,2,1,1,E,1.8,98.43,1,1,1,1,1.23,300,500587
4,1,1,1,A   E,1.6,75.75,3,1,3,1,0.8754,300,500587
4,1,1,1,,1.6,56.7,1,1,1,1,0.8754,300,500587
4,1,1,1,A,1.63,53.98,3,1,1,3,0.8754,300,500587
3,2,1,1,E,1.6,49.9,1,1,1,2,1.23,300,500587
4,2,1,1,E,1.57,68.04,1,1,1,1,1.23,300,500587
4,1,1,1,E,1.6,45.36,1,2,1,1,0.8754,300,500587
4,1,1,1,C,1.5,54.43,1,1,1,1,0.8754,300,500587
3,1,1,1,C,1.52,72.58,1,1,1,1,0.8754,300,500587
5,1,1,1,C,1.45,54.43,1,1,1,1,0.8754,300,500587
3,1,1,1,C,,,1,1,1,1,0.8754,300,500587
3,1,1,1,C E,1.73,61.69,1,1,1,3,0.8754,300,500587
6,1,3,1,,1.63,47.63,1,,1,4,0.63,300,500587
5,2,2,1,E,1.75,63.5,1,1,1,4,1.2233,300,500587
6,1,3,1,E,1.5,57.61,2,2,1,3,0.63,300,500587
7,1,4,1,E,1.6,69.4,1,3,1,1,1.2293,300,500587
6,1,3,2,C E,1.68,61.24,1,2,1,1,0.5002,300,500587
4,1,2,2,C,1.55,57.61,3,3,1,1,0.7591,300,500587
6,2,3,2,C,1.73,55.34,1,,,2,0.795,300,500587
5,2,2,1,,1.75,86.18,1,4,1,1,1.2233,300,500587
5,2,3,1,E,1.73,62.6,1,1,1,2,1.0787,300,500587
6,1,4,1,E,1.63,104.33,1,1,1,4,1.2293,300,500587
6,2,3,1,ABC E,1.78,70.31,3,7,1,2,1.0787,300,500587
5,2,2,1,E,,,1,2,1,2,1.2233,300,500587
6,2,3,1,E,1.7,90.72,1,1,1,1,2.7093,300,500587
4,1,2,1,A,1.57,49.9,3,1,1,1,1.6485,300,500587
4,1,1,1,D,1.65,68.04,1,1,1,1,3.2874,300,500587
4,1,1,1,E,1.7,59.42,1,1,1,1,3.2874,300,500587
6,2,3,1,,,,1,2,4,4,2.7093,300,500587
5,1,3,2,A,1.63,65.77,1,3,1,3,0.461,300,500587
5,1,2,1,E,1.63,58.97,1,2,1,1,1.6485,300,500587
6,1,3,1,E,1.57,72.58,1,1,1,1,2.82,300,500587
6,1,3,2,E,,,3,2,1,3,3.7522,300,500587
5,1,2,2,D,1.57,44.91,1,2,1,2,2.5749,300,500587
4,2,1,2,B  E,1.75,54.43,1,1,1,2,2.9463,300,500587
5,2,3,1,B,1.85,66.68,1,1,1,2,2.7093,300,500587
6,1,3,1,E,1.55,49.9,1,7,1,1,2.82,300,500587
4,1,2,1,E,1.6,53.07,3,3,1,1,1.6485,300,500587
5,1,2,1,E,1.57,54.43,1,3,1,1,1.6485,300,500587
3,1,1,2,E,1.63,53.98,1,,1,2,3.4912,300,500587
5,1,2,2,E,1.65,47.63,1,2,1,1,3.1114,300,500587
5,2,3,2,C E,1.65,49.9,1,1,1,2,3.8405,300,500587
5,2,2,2,B  E,1.73,52.16,1,1,1,2,1.657,300,500587
4,1,1,1,E,1.55,46.72,1,3,4,4,3.2874,300,500587
6,2,3,1,E,1.73,49.9,1,1,1,2,2.7093,300,500587
5,1,3,1,E,1.57,48.08,1,1,1,3,2.82,300,500587
5,2,2,1,E,1.78,86.18,1,1,1,1,1.8633,300,500587
5,1,3,2,E,1.75,57.61,1,2,1,1,3.7522,300,500587
5,2,2,2,A,1.73,57.15,1,4,1,2,0.3059,300,500587
4,1,1,1,E,,,1,1,,,3.2874,300,500587
4,1,1,1,E,1.65,59.88,1,1,1,3,3.2874,300,500587
6,1,3,2,E,1.65,65.77,1,7,1,1,3.7522,300,500587
6,1,3,2,B,1.6,57.15,3,2,1,1,2.1099,300,500587
4,1,2,1,E,1.57,61.24,2,2,1,1,1.6485,300,500587
5,2,2,1,E,1.78,72.58,1,2,1,2,1.8633,300,500587
3,2,1,2,E,1.73,56.7,1,1,1,2,3.7499,300,500587
3,2,1,1,C,1.9,81.65,1,1,1,1,3.883,300,500587
6,1,3,1,E,1.57,54.43,2,1,3,1,2.82,300,500587
6,2,3,2,E,1.93,122.47,1,1,1,2,3.8405,300,500587
5,2,2,2,E,1.7,52.16,1,1,1,4,3.7242,300,500587
4,2,1,2,E,1.7,72.58,1,3,1,3,3.7499,300,500587
3,1,1,1,E,1.68,49.9,1,1,1,4,3.2874,300,500587
6,1,3,1,,1.73,45.36,1,1,1,2,2.82,300,500587
6,1,3,1,E,1.5,47.63,1,5,1,1,2.82,300,500587
5,2,2,1,E,1.73,78.47,1,1,1,1,1.8633,300,500587
5,2,2,1,E,1.65,67.13,1,7,1,1,1.8633,300,500587
3,2,1,1,E,1.75,54.43,1,1,1,4,3.883,300,500587
4,2,1,1,,1.7,64.41,1,3,1,2,3.883,300,500587
7,2,4,2,C,1.73,76.2,1,4,1,3,2.8519,300,500587
5,2,3,2,E,1.73,97.07,1,1,3,1,3.8405,300,500587
4,1,2,1,E,1.57,52.16,1,7,1,1,1.6485,300,500587
5,2,2,2,E,1.83,58.97,1,1,1,2,3.7242,300,500587
6,1,3,2,E,1.7,64.86,1,3,1,4,3.7522,300,500587
5,1,2,1,E,1.65,63.5,1,3,1,1,1.6485,300,500587
6,1,3,1,E,1.55,52.16,1,1,1,1,2.82,300,500587
5,2,2,1,E,1.6,45.36,1,1,2,2,1.8633,300,500587
5,2,2,1,E,1.68,56.7,1,1,1,2,1.8633,300,500587
5,2,2,1,C,1.78,61.24,1,1,1,4,1.8633,300,500587
5,1,2,1,,1.7,58.97,1,1,1,4,1.6485,300,500587
7,2,4,1,A,1.78,89.36,1,3,1,2,0.0114,300,501810
7,2,4,2,A,1.83,70.31,1,1,1,2,0.0029,300,501810
3,2,1,2,A,1.6,78.02,1,1,1,1,0.0051,300,501810
7,2,4,2,A,1.8,134.72,1,1,1,1,0.0029,300,501810
7,1,4,2,A,,,2,1,1,1,0.008,300,501810
4,2,1,,A,,,1,1,4,3,0.0051,300,501810
7,2,4,2,,,,1,1,1,,0.0114,300,501810
7,2,4,2,A C,1.83,106.14,2,4,1,4,0.0029,300,501810
3,1,1,2,A,1.4,47.63,1,1,1,3,0.0056,300,501810
7,2,4,1,A,1.8,77.11,3,5,1,3,0.0114,300,501810
7,2,4,2,A,,,1,2,1,2,0.0029,300,501810
3,1,1,2,A,1.52,48.08,1,1,1,1,0.0056,300,501810
7,2,4,2,A,1.73,83.46,1,2,1,1,0.0029,300,501810
7,2,4,2,A,1.8,69.4,1,2,1,2,0.0029,300,501810
4,1,1,2,A  D,1.55,44,4,1,1,2,0.0056,300,501810
7,2,4,2,A,1.8,65.77,4,1,4,2,0.0029,300,501810
7,2,4,1,A C,1.85,77.57,1,5,1,3,0.0114,300,501810
5,2,1,2,A,1.9,77.11,2,1,1,4,0.0051,300,501810
7,2,4,1,,1.83,63.5,1,7,1,2,0.0114,300,501810
3,2,1,2,A,1.65,83.92,3,,1,1,0.0051,300,501810
7,1,4,2,A,1.6,88.91,1,1,1,1,0.008,300,501810
7,1,4,2,A,1.57,77.11,1,1,1,1,0.008,300,501810
3,1,1,2,A,1.52,56.7,1,1,,1,0.0056,300,501810
7,2,4,2,A,1.68,58.97,1,1,1,1,0.0029,300,501810
7,1,4,2,E,1.6,74.84,1,2,1,1,0.0413,300,501810
3,1,1,2,A,1.63,68.04,1,1,1,1,0.0056,300,501810
7,1,4,2,A  D,1.68,65.77,1,4,1,1,0.008,300,501810
3,1,1,2,E,1.68,140.62,1,1,1,1,0.0399,300,501810
7,2,4,2,A,1.7,54.43,1,2,1,2,0.0029,300,501810
7,2,4,2,A,1.65,62.6,1,2,1,1,0.0029,300,501810
4,2,1,2,A,1.68,86.18,1,1,1,1,0.0051,300,501810
7,2,4,2,A C,1.96,115.67,1,2,1,1,0.0029,300,501810
4,1,1,1,A,1.57,75.75,5,3,1,1,0.0244,300,501810
7,1,4,2,A,1.6,49.9,1,5,1,2,0.008,300,501810
7,2,4,1,E,1.8,63.5,1,2,1,2,0.0114,300,501810
7,2,4,2,A C,1.78,70.31,1,4,1,4,0.0029,300,501810
4,2,1,2,ABCDE,1.75,167.38,1,1,1,1,0.0051,300,501810
5,2,1,2,D,1.73,63.5,1,1,1,1,0.0353,300,501810
7,2,4,2,A,1.78,83.92,1,2,1,4,0.0029,300,501810
7,2,4,2,A,1.83,77.11,1,2,1,3,0.0029,300,501810
4,2,1,2,A,1.63,40.82,1,1,1,2,0.0051,300,501810
6,2,3,2,A,1.83,106.6,1,1,1,1,0.0059,300,501810
5,1,2,2,A,1.63,54.43,1,1,1,1,0.0104,300,501810
5,1,2,2,A,,,1,1,1,2,0.0104,300,501810
6,1,3,2,A,1.63,80.74,1,1,1,1,0.0076,300,501810
6,2,3,2,A,1.73,58.97,5,1,4,3,0.0059,300,501810
5,1,2,2,A,1.63,62.14,1,1,1,1,0.0104,300,501810
5,1,2,2,A,1.65,81.65,1,2,2,1,0.0104,300,501810
6,2,3,2,A,1.75,95.26,1,2,1,1,0.0059,300,501810
6,1,3,2,A,1.6,99.79,1,1,1,1,0.0076,300,501810
5,1,2,2,A,1.63,54.89,1,7,1,1,0.0104,300,501810
4,2,2,2,A,1.8,64.41,,1,1,1,0.0078,300,501810
5,2,3,2,C,1.78,66.68,,1,1,1,0.0238,300,501810
6,2,3,1,A,1.65,81.19,1,1,1,1,0.0323,300,501810
4,1,2,2,E,1.7,56.7,1,2,1,3,0.0395,300,501810
4,2,2,2,A,1.78,59.88,1,1,1,2,0.0078,300,501810
5,1,3,2,A,1.68,61.24,3,1,1,1,0.0076,300,501810
6,1,3,2,E,1.57,58.97,1,2,1,1,0.0662,300,501810
5,2,2,2,A   E,1.8,66.68,3,1,1,2,0.0078,300,501810
5,2,2,2,E,1.83,88.45,5,1,1,1,0.0951,300,501810
4,1,2,2,E,1.75,65.77,3,1,1,1,0.0395,300,501810
7,1,4,2,A,1.65,68.04,1,3,1,1,0.008,300,501810
6,1,3,2,A,,,1,3,1,1,0.0076,300,501810
5,1,2,2,E,,,1,2,2,1,0.0395,300,501810
5,1,3,2,A,1.65,52.16,,,,,0.0076,300,501810
6,1,3,2,A,1.7,117.94,1,1,1,1,0.0076,300,501810
6,2,3,2,A,1.7,65.77,1,1,1,2,0.0059,300,501810
5,2,2,2,E,1.68,58.97,1,1,1,2,0.0951,300,501810
5,2,2,2,A,1.78,61.24,1,1,1,2,0.0078,300,501810
7,2,4,1,ABCDE,,,1,2,4,4,0.0114,300,501810
5,2,2,2,A,1.8,65.77,1,1,1,1,0.0078,300,501810
4,1,1,2,A   E,1.7,54.43,3,1,1,1,0.0056,300,501810
4,1,2,1,AB,1.8,99.79,2,1,1,1,0.0209,300,501810
5,2,3,2,A,1.7,91.63,1,1,1,1,0.0059,300,501810
6,2,3,2,A,,,1,1,1,2,0.0059,300,501810
5,1,2,2,A,1.65,58.97,1,1,1,4,0.0104,300,501810
5,2,2,2,A,1.73,122.47,1,1,1,1,0.0078,300,501810
6,2,3,2,A,1.83,112.95,1,1,1,1,0.0059,300,501810
5,2,3,2,A,1.78,70.31,1,1,1,1,0.0059,300,501810
4,1,2,2,E,1.63,58.97,1,1,1,1,0.0395,300,501810
5,1,2,2,A,1.57,63.5,4,1,3,3,0.0104,300,501810
6,1,4,2,A C,1.55,77.11,1,7,1,1,0.008,300,501810
6,1,3,2,A,,,1,1,1,,0.0076,300,501810
4,1,2,2,A,1.6,65.77,1,1,1,1,0.0104,300,501810
4,1,2,1,A,1.55,54.89,1,4,1,1,0.0209,300,501810
6,2,3,2,A,1.73,90.72,1,1,1,1,0.0059,300,501810
5,1,3,2,A,1.6,58.06,1,2,1,1,0.0076,300,501810
5,2,2,2,A,,,1,1,1,1,0.0078,300,501810
4,1,2,2,A,1.57,53.07,1,1,1,3,0.0104,300,501810
5,2,3,2,A,1.78,111.13,1,1,1,1,0.0059,300,501810
5,1,3,2,A,1.63,54.43,3,2,1,1,0.0076,300,501810
5,1,2,2,E,1.7,54.43,1,1,1,4,0.0395,300,501810
5,2,2,2,A,1.75,102.06,1,1,1,3,0.0078,300,501810
6,2,3,2,A,1.78,88.45,1,1,1,1,0.0059,300,501810
6,1,2,2,A,1.55,79.38,2,1,1,1,0.0104,300,501810
4,1,2,2,E,1.63,99.79,1,1,1,1,0.0395,300,501810
5,2,2,2,A,,,1,1,1,1,0.0078,300,501810
6,2,3,2,A,1.7,92.99,1,3,1,1,0.0059,300,501810
4,1,2,2,E,1.68,84.82,1,1,1,1,0.0395,300,501810
5,2,2,2,ABCDE,1.73,66.68,1,2,1,2,0.0078,300,501810
6,2,3,2,E,1.78,117.94,1,1,1,1,0.049,300,501810
4,1,1,2,A,1.65,58.97,1,1,1,1,0.0056,300,501810
4,2,1,1,,1.73,54.43,2,2,1,2,0.0396,300,501810
4,1,1,2,A   E,1.68,74.84,1,1,1,1,0.0056,300,501810
4,2,1,2,A,1.68,53.52,1,1,1,2,0.0051,300,501810
4,1,1,2,A,1.65,59.88,2,1,1,1,0.0056,300,501810
3,1,1,2,A   E,1.55,58.51,3,1,1,1,0.0056,300,501810
4,2,1,2,A,1.7,67.13,1,1,1,4,0.0051,300,501810
4,1,1,2,A   E,1.6,53.07,2,3,1,1,0.0056,300,501810
4,2,1,2,E,1.83,63.5,1,1,1,2,0.0641,300,501810
4,1,1,2,A,1.57,54.43,1,1,1,2,0.0056,300,501810
4,1,1,2,A   E,1.6,82.1,1,1,1,1,0.0056,300,501810
4,1,1,2,A,1.65,81.65,,1,1,1,0.0056,300,501810
4,1,1,1,A,1.5,45.36,1,2,1,2,0.0244,300,501810
3,1,1,2,A   E,1.65,58.97,1,1,1,1,0.0056,300,501810
4,1,1,2,A,1.75,70.31,1,1,1,1,0.0056,300,501810
3,1,1,2,A,1.65,68.04,1,1,1,1,0.0056,300,501810
4,1,1,2,A,1.63,47.63,1,2,1,4,0.0056,300,501810
4,1,1,2,A,1.55,44,1,1,1,2,0.0056,300,501810
4,1,1,2,A,,,1,1,1,1,0.0056,300,501810
6,1,4,2,A,1.63,104.33,1,2,1,1,0.008,300,501810
6,2,4,2,A,1.8,110.22,2,3,1,1,0.0029,300,501810
6,2,4,2,A,1.68,72.58,1,1,1,1,0.0029,300,501810
6,2,4,2,A,1.83,117.94,1,2,1,1,0.0029,300,501810
7,2,4,2,A,1.85,83.92,1,2,1,3,0.0029,300,501810
6,2,4,2,A,1.75,129.28,1,3,1,1,0.0029,300,501810
6,2,4,2,A,1.75,68.04,1,1,1,3,0.0029,300,501810
7,1,1,1,ABCDE,,,5,7,4,4,0.0244,300,501810
6,2,4,2,A,1.8,104.33,1,2,1,1,0.0029,300,501810
6,2,4,2,A   E,1.85,72.58,1,2,1,2,0.0029,300,501810
7,2,4,2,A,1.73,63.5,1,1,1,2,0.0029,300,501810
6,1,4,2,A C,1.57,58.06,1,5,1,1,0.008,300,501810
6,1,4,2,E,1.6,109.77,1,1,1,1,0.0413,300,501810
6,1,4,2,A,1.57,57.61,1,2,1,4,0.008,300,501810
6,2,4,2,A,1.75,79.83,1,,1,1,0.0029,300,501810
6,1,4,2,E,1.73,54.43,1,1,1,4,0.0413,300,501810
6,1,4,2,A,1.63,67.59,1,1,1,1,0.008,300,501810
6,1,4,1,A   E,1.65,73.94,1,3,1,1,0.0204,300,501810
6,2,4,2,A,1.57,49.9,1,1,1,1,0.0037,300,501440
6,1,3,2,A,1.63,53.52,1,1,1,3,0.0035,300,501440
3,1,1,,A,,,1,1,3,4,0.0123,300,501440
6,2,1,2,A,,,2,1,,,0.0076,300,501440
6,1,2,2,A,1.63,83.92,2,2,1,3,0.0111,300,501440
5,1,1,2,A,1.63,81.65,1,1,1,1,0.0123,300,501440
6,1,4,2,A,1.63,68.04,1,1,1,1,0.0082,300,501440
5,2,1,2,A,,,1,1,1,1,0.0076,300,501440
6,2,3,2,A,1.73,54.43,1,,,,0.0042,300,501440
4,1,2,2,A,1.6,46.27,1,1,1,2,0.0111,300,501440
6,1,4,2,A,,,1,,,,0.0082,300,501440
7,1,4,2,A,1.52,56.7,1,4,1,1,0.0082,300,501440
6,1,3,2,A,1.52,72.58,4,4,,,0.0035,300,501440
4,1,2,1,A,1.57,54.43,1,1,1,1,0.0224,300,501440
3,2,1,2,A,,,1,,,,0.0076,300,501440
5,2,3,2,A,1.75,61.24,1,1,1,3,0.0042,300,501440
7,1,4,2,A,,,1,3,1,4,0.0082,300,501440
3,1,1,2,A,1.6,77.11,5,3,1,4,0.0123,300,501440
6,1,3,2,A,1.63,56.7,1,1,1,1,0.0035,300,501440
6,2,3,2,A,1.75,79.38,1,1,1,2,0.0042,300,501440
6,2,4,2,A,1.75,58.06,1,1,1,2,0.0037,300,501440
4,,2,2,A,,,,,,,0.0111,300,501440
6,1,2,2,A,1.6,49.9,5,1,,,0.0111,300,501440
5,1,3,2,A,1.63,85.73,1,1,1,1,0.0035,300,501440
6,1,4,2,A,1.75,82.56,1,3,1,1,0.0082,300,501440
7,1,3,2,A,,,1,,,,0.0035,300,501440
5,2,2,2,A,1.78,65.77,1,1,1,3,0.0079,300,501440
7,2,2,2,A,1.88,58.97,1,1,1,1,0.0079,300,501440
6,1,4,2,A,1.55,65.77,1,2,1,,0.0082,300,501440
6,1,4,2,A   E,1.68,54.89,1,2,1,3,0.0082,300,501440
6,1,3,2,A,1.68,58.97,2,7,,,0.0035,300,501440
5,2,2,1,A,1.73,58.97,1,1,1,1,0.0481,300,501440
4,1,1,2,A,1.63,46.72,2,,,,0.0123,300,501440
4,1,2,2,A,1.78,90.72,1,1,1,1,0.0111,300,501440
5,1,3,2,A,1.52,51.26,3,2,1,3,0.0035,300,501440
7,2,4,2,A,1.65,63.5,1,1,1,1,0.0037,300,501440
7,2,4,2,A,1.75,71.22,1,2,1,1,0.0037,300,501440
7,1,2,2,A,1.65,57.15,1,,,,0.0111,300,501440
6,1,2,2,,,,1,1,,1,0.0111,300,501440
,2,,1,,,,,,,,0.0145,300,501440
5,2,3,1,A,1.73,68.04,2,,,,0.0232,300,501440
6,2,3,2,A,1.83,79.38,1,2,1,1,0.0042,300,501440
6,2,4,2,A,1.78,58.97,1,1,4,1,0.0037,300,501440
6,2,3,2,A,1.68,54.43,1,,,,0.0042,300,501440
4,1,2,2,A,1.78,58.51,1,2,2,3,0.0111,300,501440
6,2,3,2,A,1.75,96.62,1,1,1,1,0.0042,300,501440
,2,4,2,A,,,1,1,1,4,0.0037,300,501440
4,2,1,2,A,1.7,77.11,1,3,1,4,0.0076,300,501440
7,2,4,2,A,,,1,1,1,1,0.0037,300,501440
5,2,3,2,A,1.73,69.85,1,1,1,3,0.0042,300,501440
6,1,4,1,A,1.57,75.3,1,,,,0.021,300,501440
6,2,4,2,A,1.78,88.45,1,2,1,2,0.0037,300,501440
5,2,3,2,A,,,1,,,,0.0042,300,501440
4,1,2,2,A,1.63,63.5,1,1,3,1,0.0111,300,501440
5,1,3,2,A,1.63,81.65,1,1,,,0.0035,300,501440
7,2,4,2,A   E,1.93,72.58,1,2,4,2,0.0037,300,501440
6,2,3,2,A,1.73,95.26,1,1,1,1,0.0042,300,501440
,2,3,2,A,,,3,4,1,1,0.0042,300,501440
5,1,2,1,E,1.6,48.99,1,,,,0.0224,300,501440
6,1,3,2,A,1.55,58.97,1,2,1,1,0.0035,300,501440
5,1,3,2,A,1.57,59.42,1,1,1,1,0.0035,300,501440
4,2,2,2,A   E,1.75,65.77,1,1,1,2,0.0079,300,501440
6,1,3,2,A,1.6,56.7,2,2,1,1,0.0035,300,501440
4,2,1,2,A,1.8,79.38,1,3,1,3,0.0076,300,501440
5,2,2,2,E,1.73,58.97,1,1,4,3,0.0961,300,501440
6,2,3,2,A,1.73,63.5,1,2,1,2,0.0042,300,501440
4,2,1,,,,,1,1,4,1,0.0076,300,501440
7,1,4,2,A,1.63,77.11,1,3,1,3,0.0082,300,501440
5,1,2,2,A,1.57,70.31,2,2,1,,0.0111,300,501440
5,2,2,2,E,1.83,86.18,1,1,4,4,0.0961,300,501440
5,1,,2,A,1.57,59.88,1,1,4,1,0.0111,300,501440
3,1,1,2,A,1.63,62.6,1,1,1,1,0.0123,300,501440
4,1,2,2,A,1.45,72.58,1,,,,0.0111,300,501440
6,2,3,2,A,1.73,64.41,1,1,,,0.0042,300,501440
6,2,3,2,A,1.63,54.89,4,,,,0.0042,300,501440
7,1,4,2,D,1.63,54.43,2,2,1,1,0.035,300,501440
